"distributed";"ImplicitSubjectType.PASSIVE";"A beneficiary person or an authorised entity established in a Member State may import or otherwise obtain or access and thereafter use, in accordance with the national legislation adopted pursuant to Directive (EU) 2017/1564, an accessible format copy of a work or other subject matter that has been distributed, communicated or made available to beneficiary persons or to authorised entities, by an authorised entity in a third country that is a party to the Marrakesh Treaty.";"32017R1563";"['work', 'beneficiary person', '‘accessible format copy', 'authorised entity']";"{'distributed': ['authorised entity', 'beneficiary person'], 'communicated': ['authorised entity', 'beneficiary person'], 'made': ['beneficiary person', 'authorised entity']}"
"including";"ImplicitSubjectType.GERUND";"Paragraphs 1 to 4 shall not apply where and insofar as where the personal data must remain confidential subject to an obligation of professional secrecy regulated by Union or Member State law, including a statutory obligation of secrecy.";"article14";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', '‘data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'including': ['personal data', 'biometric data', 'genetic data']}"
"processing";"ImplicitSubjectType.NOMINALIZED_VERB";"The data subject shall have the right to obtain from the controller confirmation as to whether or not personal data concerning him or her are being processed, and, where that is the case, access to the personal data and the purposes of the processing.";"article15";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'the processing': ['personal data', 'biometric data', 'data', 'genetic data'], 'being': ['personal data', 'data', 'biometric data'], 'processed': ['personal data', 'data', 'biometric data', 'genetic data']}"
"being";"ImplicitSubjectType.GERUND";"The data subject shall have the right to obtain from the controller confirmation as to whether or not personal data concerning him or her are being processed, and, where that is the case, access to the personal data and the purposes of the processing.";"article15";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'the processing': ['personal data', 'biometric data', 'data', 'genetic data'], 'being': ['personal data', 'data', 'biometric data'], 'processed': ['personal data', 'data', 'biometric data', 'genetic data']}"
"processed";"ImplicitSubjectType.PASSIVE";"The data subject shall have the right to obtain from the controller confirmation as to whether or not personal data concerning him or her are being processed, and, where that is the case, access to the personal data and the purposes of the processing.";"article15";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'the processing': ['personal data', 'biometric data', 'data', 'genetic data'], 'being': ['personal data', 'data', 'biometric data'], 'processed': ['personal data', 'data', 'biometric data', 'genetic data']}"
"being";"ImplicitSubjectType.GERUND";"The data subject shall have the right to obtain from the controller confirmation as to whether or not personal data concerning him or her are being processed, and, where that is the case, access to the personal data and the categories of personal data concerned.";"article15";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'being': ['personal data', 'data', 'biometric data'], 'processed': ['personal data', 'data', 'biometric data', 'genetic data']}"
"processed";"ImplicitSubjectType.PASSIVE";"The data subject shall have the right to obtain from the controller confirmation as to whether or not personal data concerning him or her are being processed, and, where that is the case, access to the personal data and the categories of personal data concerned.";"article15";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'being': ['personal data', 'data', 'biometric data'], 'processed': ['personal data', 'data', 'biometric data', 'genetic data']}"
"being";"ImplicitSubjectType.GERUND";"The data subject shall have the right to obtain from the controller confirmation as to whether or not personal data concerning him or her are being processed, and, where that is the case, access to the personal data and the recipients or categories of recipient to whom the personal data have been or will be disclosed, in particular recipients in third countries or international organisations.";"article15";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'being': ['personal data', 'data', 'biometric data', 'genetic data'], 'processed': ['personal data', 'data', 'biometric data', 'genetic data'], 'been': ['personal data', 'biometric data', 'data', 'genetic data'], 'disclosed': ['personal data', 'biometric data', 'data', 'genetic data']}"
"processed";"ImplicitSubjectType.PASSIVE";"The data subject shall have the right to obtain from the controller confirmation as to whether or not personal data concerning him or her are being processed, and, where that is the case, access to the personal data and the recipients or categories of recipient to whom the personal data have been or will be disclosed, in particular recipients in third countries or international organisations.";"article15";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'being': ['personal data', 'data', 'biometric data', 'genetic data'], 'processed': ['personal data', 'data', 'biometric data', 'genetic data'], 'been': ['personal data', 'biometric data', 'data', 'genetic data'], 'disclosed': ['personal data', 'biometric data', 'data', 'genetic data']}"
"been";"ImplicitSubjectType.PASSIVE";"The data subject shall have the right to obtain from the controller confirmation as to whether or not personal data concerning him or her are being processed, and, where that is the case, access to the personal data and the recipients or categories of recipient to whom the personal data have been or will be disclosed, in particular recipients in third countries or international organisations.";"article15";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'being': ['personal data', 'data', 'biometric data', 'genetic data'], 'processed': ['personal data', 'data', 'biometric data', 'genetic data'], 'been': ['personal data', 'biometric data', 'data', 'genetic data'], 'disclosed': ['personal data', 'biometric data', 'data', 'genetic data']}"
"disclosed";"ImplicitSubjectType.PASSIVE";"The data subject shall have the right to obtain from the controller confirmation as to whether or not personal data concerning him or her are being processed, and, where that is the case, access to the personal data and the recipients or categories of recipient to whom the personal data have been or will be disclosed, in particular recipients in third countries or international organisations.";"article15";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'being': ['personal data', 'data', 'biometric data', 'genetic data'], 'processed': ['personal data', 'data', 'biometric data', 'genetic data'], 'been': ['personal data', 'biometric data', 'data', 'genetic data'], 'disclosed': ['personal data', 'biometric data', 'data', 'genetic data']}"
"being";"ImplicitSubjectType.GERUND";"The data subject shall have the right to obtain from the controller confirmation as to whether or not personal data concerning him or her are being processed, and, where that is the case, access to the personal data and where possible, the envisaged period for which the personal data will be stored, or, if not possible, the criteria used to determine that period.";"article15";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'being': ['personal data', 'data', 'biometric data', 'genetic data'], 'processed': ['personal data', 'data', 'biometric data', 'genetic data'], 'stored': ['personal data', 'biometric data', 'data', 'genetic data']}"
"processed";"ImplicitSubjectType.PASSIVE";"The data subject shall have the right to obtain from the controller confirmation as to whether or not personal data concerning him or her are being processed, and, where that is the case, access to the personal data and where possible, the envisaged period for which the personal data will be stored, or, if not possible, the criteria used to determine that period.";"article15";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'being': ['personal data', 'data', 'biometric data', 'genetic data'], 'processed': ['personal data', 'data', 'biometric data', 'genetic data'], 'stored': ['personal data', 'biometric data', 'data', 'genetic data']}"
"stored";"ImplicitSubjectType.PASSIVE";"The data subject shall have the right to obtain from the controller confirmation as to whether or not personal data concerning him or her are being processed, and, where that is the case, access to the personal data and where possible, the envisaged period for which the personal data will be stored, or, if not possible, the criteria used to determine that period.";"article15";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'being': ['personal data', 'data', 'biometric data', 'genetic data'], 'processed': ['personal data', 'data', 'biometric data', 'genetic data'], 'stored': ['personal data', 'biometric data', 'data', 'genetic data']}"
"processing";"ImplicitSubjectType.NOMINALIZED_VERB";"The data subject shall have the right to obtain from the controller confirmation as to whether or not personal data concerning him or her are being processed, and, where that is the case, access to the personal data and the existence of the right to request from the controller rectification or erasure of personal data or restriction of processing of personal data concerning the data subject or to object to such processing.";"article15";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'processing': ['personal data', 'biometric data', 'data', 'genetic data'], 'such processing': ['personal data', 'biometric data', 'data', 'genetic data'], 'being': ['personal data', 'data', 'biometric data', 'genetic data'], 'processed': ['personal data', 'data', 'biometric data', 'genetic data']}"
"processing";"ImplicitSubjectType.NOMINALIZED_VERB";"The data subject shall have the right to obtain from the controller confirmation as to whether or not personal data concerning him or her are being processed, and, where that is the case, access to the personal data and the existence of the right to request from the controller rectification or erasure of personal data or restriction of processing of personal data concerning the data subject or to object to such processing.";"article15";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'processing': ['personal data', 'biometric data', 'data', 'genetic data'], 'such processing': ['personal data', 'biometric data', 'data', 'genetic data'], 'being': ['personal data', 'data', 'biometric data', 'genetic data'], 'processed': ['personal data', 'data', 'biometric data', 'genetic data']}"
"being";"ImplicitSubjectType.GERUND";"The data subject shall have the right to obtain from the controller confirmation as to whether or not personal data concerning him or her are being processed, and, where that is the case, access to the personal data and the existence of the right to request from the controller rectification or erasure of personal data or restriction of processing of personal data concerning the data subject or to object to such processing.";"article15";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'processing': ['personal data', 'biometric data', 'data', 'genetic data'], 'such processing': ['personal data', 'biometric data', 'data', 'genetic data'], 'being': ['personal data', 'data', 'biometric data', 'genetic data'], 'processed': ['personal data', 'data', 'biometric data', 'genetic data']}"
"processed";"ImplicitSubjectType.PASSIVE";"The data subject shall have the right to obtain from the controller confirmation as to whether or not personal data concerning him or her are being processed, and, where that is the case, access to the personal data and the existence of the right to request from the controller rectification or erasure of personal data or restriction of processing of personal data concerning the data subject or to object to such processing.";"article15";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'processing': ['personal data', 'biometric data', 'data', 'genetic data'], 'such processing': ['personal data', 'biometric data', 'data', 'genetic data'], 'being': ['personal data', 'data', 'biometric data', 'genetic data'], 'processed': ['personal data', 'data', 'biometric data', 'genetic data']}"
"being";"ImplicitSubjectType.GERUND";"The data subject shall have the right to obtain from the controller confirmation as to whether or not personal data concerning him or her are being processed, and, where that is the case, access to the personal data and the right to lodge a complaint with a supervisory authority.";"article15";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'being': ['personal data', 'data', 'biometric data', 'genetic data'], 'processed': ['personal data', 'data', 'biometric data', 'genetic data']}"
"processed";"ImplicitSubjectType.PASSIVE";"The data subject shall have the right to obtain from the controller confirmation as to whether or not personal data concerning him or her are being processed, and, where that is the case, access to the personal data and the right to lodge a complaint with a supervisory authority.";"article15";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'being': ['personal data', 'data', 'biometric data', 'genetic data'], 'processed': ['personal data', 'data', 'biometric data', 'genetic data']}"
"being";"ImplicitSubjectType.GERUND";"The data subject shall have the right to obtain from the controller confirmation as to whether or not personal data concerning him or her are being processed, and, where that is the case, access to the personal data and where the personal data are not collected from the data subject, any available information as to their source.";"article15";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'being': ['personal data', 'data', 'biometric data', 'genetic data'], 'processed': ['personal data', 'data', 'biometric data', 'genetic data']}"
"processed";"ImplicitSubjectType.PASSIVE";"The data subject shall have the right to obtain from the controller confirmation as to whether or not personal data concerning him or her are being processed, and, where that is the case, access to the personal data and where the personal data are not collected from the data subject, any available information as to their source.";"article15";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'being': ['personal data', 'data', 'biometric data', 'genetic data'], 'processed': ['personal data', 'data', 'biometric data', 'genetic data']}"
"processing";"ImplicitSubjectType.NOMINALIZED_VERB";"The data subject shall have the right to obtain from the controller confirmation as to whether or not personal data concerning him or her are being processed, and, where that is the case, access to the personal data and the existence of automated decision-making, including profiling, referred to in Article 22(1) and (4) and, at least in those cases, meaningful information about the logic involved, as well as the significance and the envisaged consequences of such processing for the data subject.";"article15";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'such processing': ['personal data', 'data', 'biometric data', 'genetic data'], 'being': ['personal data', 'data', 'biometric data', 'genetic data'], 'including': ['personal data', 'data', 'biometric data', 'genetic data'], 'processed': ['personal data', 'data', 'biometric data', 'genetic data']}"
"being";"ImplicitSubjectType.GERUND";"The data subject shall have the right to obtain from the controller confirmation as to whether or not personal data concerning him or her are being processed, and, where that is the case, access to the personal data and the existence of automated decision-making, including profiling, referred to in Article 22(1) and (4) and, at least in those cases, meaningful information about the logic involved, as well as the significance and the envisaged consequences of such processing for the data subject.";"article15";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'such processing': ['personal data', 'data', 'biometric data', 'genetic data'], 'being': ['personal data', 'data', 'biometric data', 'genetic data'], 'including': ['personal data', 'data', 'biometric data', 'genetic data'], 'processed': ['personal data', 'data', 'biometric data', 'genetic data']}"
"including";"ImplicitSubjectType.GERUND";"The data subject shall have the right to obtain from the controller confirmation as to whether or not personal data concerning him or her are being processed, and, where that is the case, access to the personal data and the existence of automated decision-making, including profiling, referred to in Article 22(1) and (4) and, at least in those cases, meaningful information about the logic involved, as well as the significance and the envisaged consequences of such processing for the data subject.";"article15";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'such processing': ['personal data', 'data', 'biometric data', 'genetic data'], 'being': ['personal data', 'data', 'biometric data', 'genetic data'], 'including': ['personal data', 'data', 'biometric data', 'genetic data'], 'processed': ['personal data', 'data', 'biometric data', 'genetic data']}"
"processed";"ImplicitSubjectType.PASSIVE";"The data subject shall have the right to obtain from the controller confirmation as to whether or not personal data concerning him or her are being processed, and, where that is the case, access to the personal data and the existence of automated decision-making, including profiling, referred to in Article 22(1) and (4) and, at least in those cases, meaningful information about the logic involved, as well as the significance and the envisaged consequences of such processing for the data subject.";"article15";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'such processing': ['personal data', 'data', 'biometric data', 'genetic data'], 'being': ['personal data', 'data', 'biometric data', 'genetic data'], 'including': ['personal data', 'data', 'biometric data', 'genetic data'], 'processed': ['personal data', 'data', 'biometric data', 'genetic data']}"
"processing";"ImplicitSubjectType.NOMINALIZED_VERB";"The controller shall provide a copy of the personal data undergoing processing.";"article15";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'processing': ['personal data', 'biometric data', 'data', 'genetic data']}"
"processing";"ImplicitSubjectType.NOMINALIZED_VERB";"Taking into account the purposes of the processing, the data subject shall have the right to have incomplete personal data completed, including by means of providing a supplementary statement.";"article16";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', '‘biometric data', 'data', '‘main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', 'relevant and reasoned objection', 'information society service', 'international organisation']";"{'the processing': ['personal data', 'data', 'genetic data', '‘biometric data'], 'Taking': ['data', 'group', 'supervisory authority'], 'including': ['personal data', 'data', 'supervisory authority', 'supervisory authority']}"
"Taking";"ImplicitSubjectType.GERUND";"Taking into account the purposes of the processing, the data subject shall have the right to have incomplete personal data completed, including by means of providing a supplementary statement.";"article16";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', '‘biometric data', 'data', '‘main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', 'relevant and reasoned objection', 'information society service', 'international organisation']";"{'the processing': ['personal data', 'data', 'genetic data', '‘biometric data'], 'Taking': ['data', 'group', 'supervisory authority'], 'including': ['personal data', 'data', 'supervisory authority', 'supervisory authority']}"
"including";"ImplicitSubjectType.GERUND";"Taking into account the purposes of the processing, the data subject shall have the right to have incomplete personal data completed, including by means of providing a supplementary statement.";"article16";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', '‘biometric data', 'data', '‘main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', 'relevant and reasoned objection', 'information society service', 'international organisation']";"{'the processing': ['personal data', 'data', 'genetic data', '‘biometric data'], 'Taking': ['data', 'group', 'supervisory authority'], 'including': ['personal data', 'data', 'supervisory authority', 'supervisory authority']}"
"collected";"ImplicitSubjectType.PASSIVE";"The data subject shall have the right to obtain from the controller the erasure of personal data concerning him or her without undue delay and the controller shall have the obligation to erase personal data without undue delay where the personal data are no longer necessary in relation to the purposes for which they were collected or otherwise processed.";"article17";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'collected': ['personal data', 'biometric data', 'data', 'genetic data'], 'processed': ['personal data', 'data', 'biometric data', 'genetic data']}"
"processed";"ImplicitSubjectType.PASSIVE";"The data subject shall have the right to obtain from the controller the erasure of personal data concerning him or her without undue delay and the controller shall have the obligation to erase personal data without undue delay where the personal data are no longer necessary in relation to the purposes for which they were collected or otherwise processed.";"article17";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'collected': ['personal data', 'biometric data', 'data', 'genetic data'], 'processed': ['personal data', 'data', 'biometric data', 'genetic data']}"
"processing";"ImplicitSubjectType.NOMINALIZED_VERB";"The data subject shall have the right to obtain from the controller the erasure of personal data concerning him or her without undue delay and the controller shall have the obligation to erase personal data without undue delay where the data subject withdraws consent on which the processing is based according to point (a) of Article 6(1), or point (a) of Article 9(2), and where there is no other legal ground for the processing.";"article17";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'the processing': ['personal data', 'biometric data', 'data', 'genetic data'], 'according': ['personal data', 'data', 'supervisory authority', 'supervisory authority']}"
"processing";"ImplicitSubjectType.NOMINALIZED_VERB";"The data subject shall have the right to obtain from the controller the erasure of personal data concerning him or her without undue delay and the controller shall have the obligation to erase personal data without undue delay where the data subject withdraws consent on which the processing is based according to point (a) of Article 6(1), or point (a) of Article 9(2), and where there is no other legal ground for the processing.";"article17";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'the processing': ['personal data', 'biometric data', 'data', 'genetic data'], 'according': ['personal data', 'data', 'supervisory authority', 'supervisory authority']}"
"according";"ImplicitSubjectType.GERUND";"The data subject shall have the right to obtain from the controller the erasure of personal data concerning him or her without undue delay and the controller shall have the obligation to erase personal data without undue delay where the data subject withdraws consent on which the processing is based according to point (a) of Article 6(1), or point (a) of Article 9(2), and where there is no other legal ground for the processing.";"article17";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'the processing': ['personal data', 'biometric data', 'data', 'genetic data'], 'according': ['personal data', 'data', 'supervisory authority', 'supervisory authority']}"
"processing";"ImplicitSubjectType.NOMINALIZED_VERB";"The data subject shall have the right to obtain from the controller the erasure of personal data concerning him or her without undue delay and the controller shall have the obligation to erase personal data without undue delay where the data subject objects to the processing pursuant to Article 21(1) and there are no overriding legitimate grounds for the processing, or the data subject objects to the processing pursuant to Article 21(2).";"article17";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'the processing': ['personal data', 'data', 'biometric data', 'genetic data']}"
"processing";"ImplicitSubjectType.NOMINALIZED_VERB";"The data subject shall have the right to obtain from the controller the erasure of personal data concerning him or her without undue delay and the controller shall have the obligation to erase personal data without undue delay where the data subject objects to the processing pursuant to Article 21(1) and there are no overriding legitimate grounds for the processing, or the data subject objects to the processing pursuant to Article 21(2).";"article17";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'the processing': ['personal data', 'data', 'biometric data', 'genetic data']}"
"processing";"ImplicitSubjectType.NOMINALIZED_VERB";"The data subject shall have the right to obtain from the controller the erasure of personal data concerning him or her without undue delay and the controller shall have the obligation to erase personal data without undue delay where the data subject objects to the processing pursuant to Article 21(1) and there are no overriding legitimate grounds for the processing, or the data subject objects to the processing pursuant to Article 21(2).";"article17";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'the processing': ['personal data', 'data', 'biometric data', 'genetic data']}"
