"In the cases referred to in points (a) and (c) of paragraph 2, the data controller shall implement suitable measures to safeguard the data subject’s rights and freedoms and legitimate interests, at least the right to obtain human intervention on the part of the controller, to express his or her point of view and to contest the decision.";"e";"In the cases referred to in points (a) and (c) of paragraph 2, the data controller shall implement suitable measures to safeguard the data subject’s rights and freedoms and legitimate interests, at least the right to obtain human intervention on the part of the controller, to express his or her point of view and to contest the decision."
"Decisions referred to in paragraph 2 shall not be based on special categories of personal data referred to in Article 9(1), unless point (a) or (g) of Article 9(2) applies and suitable measures to safeguard the data subject’s rights and freedoms and legitimate interests are in place.";"e";"Decisions referred to in paragraph 2 shall not be based on special categories of personal data referred to in Article 9(1), unless point (a) or (g) of Article 9(2) applies and suitable measures to safeguard the data subject’s rights and freedoms and legitimate interests are in place."
"Union or Member State law to which the data controller or processor is subject may restrict by way of a legislative measure the scope of the obligations and rights provided for in Articles 12 to 22 and Article 34, as well as Article 5 in so far as its provisions correspond to the rights and obligations provided for in Articles 12 to 22, when such a restriction respects the essence of the fundamental rights and freedoms and is a necessary and proportionate measure in a democratic society to safeguard national security.";"e";"Union or Member State law to which the data controller or processor is subject may restrict by way of a legislative measure the scope of the obligations and rights provided by the controller for in Articles 12 to 22 and Article 34, as well as Article 5 in so far as its provisions correspond to the rights and obligations provided for in Articles 12 to 22 by the controller, when such a restriction respects the essence of the fundamental rights and freedoms and is a necessary and proportionate measure in a democratic society to safeguard national security."
"Union or Member State law to which the data controller or processor is subject may restrict by way of a legislative measure the scope of the obligations and rights provided for in Articles 12 to 22 and Article 34, as well as Article 5 in so far as its provisions correspond to the rights and obligations provided for in Articles 12 to 22, when such a restriction respects the essence of the fundamental rights and freedoms and is a necessary and proportionate measure in a democratic society to safeguard defence.";"e";"Union or Member State law to which the data controller or processor is subject may restrict by way of a legislative measure the scope of the obligations and rights provided by the controller for in Articles 12 to 22 and Article 34, as well as Article 5 in so far as its provisions correspond to the rights and obligations provided for in Articles 12 to 22 by the controller, when such a restriction respects the essence of the fundamental rights and freedoms and is a necessary and proportionate measure in a democratic society to safeguard defence."
"Union or Member State law to which the data controller or processor is subject may restrict by way of a legislative measure the scope of the obligations and rights provided for in Articles 12 to 22 and Article 34, as well as Article 5 in so far as its provisions correspond to the rights and obligations provided for in Articles 12 to 22, when such a restriction respects the essence of the fundamental rights and freedoms and is a necessary and proportionate measure in a democratic society to safeguard public security.";"e";"Union or Member State law to which the data controller or processor is subject may restrict by way of a legislative measure the scope of the obligations and rights provided by the controller for in Articles 12 to 22 and Article 34, as well as Article 5 in so far as its provisions correspond to the rights and obligations provided for in Articles 12 to 22 by the controller, when such a restriction respects the essence of the fundamental rights and freedoms and is a necessary and proportionate measure in a democratic society to safeguard public security."
"Union or Member State law to which the data controller or processor is subject may restrict by way of a legislative measure the scope of the obligations and rights provided for in Articles 12 to 22 and Article 34, as well as Article 5 in so far as its provisions correspond to the rights and obligations provided for in Articles 12 to 22, when such a restriction respects the essence of the fundamental rights and freedoms and is a necessary and proportionate measure in a democratic society to safeguard the prevention, investigation, detection or prosecution of criminal offences or the execution of criminal penalties, including the safeguarding against and the prevention of threats to public security.";"e";"Union or Member State law to which the data controller or processor is subject may restrict by way of a legislative measure the scope of the obligations and rights provided by the controller for in Articles 12 to 22 and Article 34, as well as Article 5 in so far as its provisions correspond to the rights and obligations provided for in Articles 12 to 22 by the controller, when such a restriction respects the essence of the fundamental rights and freedoms and is a necessary and proportionate measure in a democratic society to safeguard the prevention, investigation, detection or prosecution of criminal offences or the execution of criminal penalties, including the safeguarding against by the international organisation and the prevention of threats to public security."
"Union or Member State law to which the data controller or processor is subject may restrict by way of a legislative measure the scope of the obligations and rights provided for in Articles 12 to 22 and Article 34, as well as Article 5 in so far as its provisions correspond to the rights and obligations provided for in Articles 12 to 22, when such a restriction respects the essence of the fundamental rights and freedoms and is a necessary and proportionate measure in a democratic society to safeguard other important objectives of general public interest of the Union or of a Member State, in particular an important economic or financial interest of the Union or of a Member State, including monetary, budgetary and taxation a matters, public health and social security.";"e";"Union or Member State law to which the data controller or processor is subject may restrict by way of a legislative measure the scope of the obligations and rights provided by the controller for in Articles 12 to 22 and Article 34, as well as Article 5 in so far as its provisions correspond to the rights and obligations provided for in Articles 12 to 22 by the controller, when such a restriction respects the essence of the fundamental rights and freedoms and is a necessary and proportionate measure in a democratic society to safeguard other important objectives of general public interest of the Union or of a Member State, in particular an important economic or financial interest of the Union or of a Member State, including monetary, budgetary and taxation a matters, public health and social security."
"Union or Member State law to which the data controller or processor is subject may restrict by way of a legislative measure the scope of the obligations and rights provided for in Articles 12 to 22 and Article 34, as well as Article 5 in so far as its provisions correspond to the rights and obligations provided for in Articles 12 to 22, when such a restriction respects the essence of the fundamental rights and freedoms and is a necessary and proportionate measure in a democratic society to safeguard the protection of judicial independence and judicial proceedings.";"e";"Union or Member State law to which the data controller or processor is subject may restrict by way of a legislative measure the scope of the obligations and rights provided by the controller for in Articles 12 to 22 and Article 34, as well as Article 5 in so far as its provisions correspond to the rights and obligations provided for in Articles 12 to 22 by the controller, when such a restriction respects the essence of the fundamental rights and freedoms and is a necessary and proportionate measure in a democratic society to safeguard the protection of judicial independence and judicial proceedings."
"Union or Member State law to which the data controller or processor is subject may restrict by way of a legislative measure the scope of the obligations and rights provided for in Articles 12 to 22 and Article 34, as well as Article 5 in so far as its provisions correspond to the rights and obligations provided for in Articles 12 to 22, when such a restriction respects the essence of the fundamental rights and freedoms and is a necessary and proportionate measure in a democratic society to safeguard the prevention, investigation, detection and prosecution of breaches of ethics for regulated professions.";"e";"Union or Member State law to which the data controller or processor is subject may restrict by way of a legislative measure the scope of the obligations and rights provided by the controller for in Articles 12 to 22 and Article 34, as well as Article 5 in so far as its provisions correspond to the rights and obligations provided by the controller for in Articles 12 to 22, when such a restriction respects the essence of the fundamental rights and freedoms and is a necessary and proportionate measure in a democratic society to safeguard the prevention, investigation, detection and prosecution of breaches of ethics for regulated professions."
"Union or Member State law to which the data controller or processor is subject may restrict by way of a legislative measure the scope of the obligations and rights provided for in Articles 12 to 22 and Article 34, as well as Article 5 in so far as its provisions correspond to the rights and obligations provided for in Articles 12 to 22, when such a restriction respects the essence of the fundamental rights and freedoms and is a necessary and proportionate measure in a democratic society to safeguard a monitoring, inspection or regulatory function connected, even occasionally, to the exercise of official authority in the cases referred to in points (a) to (e) and (g).";"e";"Union or Member State law to which the data controller or processor is subject may restrict by way of a legislative measure the scope of the obligations and rights provided by the controller for in Articles 12 to 22 and Article 34, as well as Article 5 in so far as its provisions correspond to the rights and obligations provided for in Articles 12 to 22 by the controller, when such a restriction respects the essence of the fundamental rights and freedoms and is a necessary and proportionate measure in a democratic society to safeguard a monitoring by the supervisory authority, inspection or regulatory function connected by the third party, even occasionally, to the exercise of official authority in the cases referred to in points (a) to (e) and (g)."
"Union or Member State law to which the data controller or processor is subject may restrict by way of a legislative measure the scope of the obligations and rights provided for in Articles 12 to 22 and Article 34, as well as Article 5 in so far as its provisions correspond to the rights and obligations provided for in Articles 12 to 22, when such a restriction respects the essence of the fundamental rights and freedoms and is a necessary and proportionate measure in a democratic society to safeguard the protection of the data subject or the rights and freedoms of others.";"e";"Union or Member State law to which the data controller or processor is subject may restrict by way of a legislative measure the scope of the obligations and rights provided by the controller for in Articles 12 to 22 and Article 34, as well as Article 5 in so far as its provisions correspond to the rights and obligations provided for in Articles 12 to 22, by the controller when such a restriction respects the essence of the fundamental rights and freedoms and is a necessary and proportionate measure in a democratic society to safeguard the protection of the data subject or the rights and freedoms of others."
"Union or Member State law to which the data controller or processor is subject may restrict by way of a legislative measure the scope of the obligations and rights provided for in Articles 12 to 22 and Article 34, as well as Article 5 in so far as its provisions correspond to the rights and obligations provided for in Articles 12 to 22, when such a restriction respects the essence of the fundamental rights and freedoms and is a necessary and proportionate measure in a democratic society to safeguard the enforcement of civil law claims.";"e";"Union or Member State law to which the data controller or processor is subject may restrict by way of a legislative measure the scope of the obligations and rights provided by the controller for in Articles 12 to 22 and Article 34, as well as Article 5 in so far as its provisions correspond to the rights and obligations provided for in Articles 12 to 22, by the controller when such a restriction respects the essence of the fundamental rights and freedoms and is a necessary and proportionate measure in a democratic society to safeguard the enforcement of civil law claims."
"In particular, any legislative measure referred to in paragraph 1 shall contain specific provisions at least, where relevant, as to the purposes of the processing or categories of processing.";"e";"In particular, any legislative measure referred to in paragraph 1 shall contain specific provisions at least, where relevant, as to the purposes of the processing by the processor or categories of processing by the processor."
"In particular, any legislative measure referred to in paragraph 1 shall contain specific provisions at least, where relevant, as to the categories of personal data.";"e";"In particular, any legislative measure referred to in paragraph 1 shall contain specific provisions at least, where relevant, as to the categories of personal data."
"In particular, any legislative measure referred to in paragraph 1 shall contain specific provisions at least, where relevant, as to the scope of the restrictions introduced.";"e";"In particular, any legislative measure referred to in paragraph 1 shall contain specific provisions at least, where relevant, as to the scope of the restrictions introduced."
"In particular, any legislative measure referred to in paragraph 1 shall contain specific provisions at least, where relevant, as to the safeguards to prevent abuse or unlawful access or transfer.";"e";"In particular, any legislative measure referred to in paragraph 1 shall contain specific provisions at least, where relevant, as to the safeguards to prevent abuse or unlawful access or transfer."
"In particular, any legislative measure referred to in paragraph 1 shall contain specific provisions at least, where relevant, as to the specification of the controller or categories of controllers.";"e";"In particular, any legislative measure referred to in paragraph 1 shall contain specific provisions at least, where relevant, as to the specification of the controller or categories of controllers."
"In particular, any legislative measure referred to in paragraph 1 shall contain specific provisions at least, where relevant, as to the storage periods and the applicable safeguards taking into account the nature, scope and purposes of the processing or categories of processing.";"e";"In particular, any legislative measure referred to in paragraph 1 shall contain specific provisions at least, where relevant, as to the storage periods and the applicable safeguards taking into account the nature, scope and purposes of the processing by the processor or categories of processing by the processor."
"In particular, any legislative measure referred to in paragraph 1 shall contain specific provisions at least, where relevant, as to the risks to the rights and freedoms of data subjects.";"e";"In particular, any legislative measure referred to in paragraph 1 shall contain specific provisions at least, where relevant, as to the risks to the rights and freedoms of data subjects. "
"In particular, any legislative measure referred to in paragraph 1 shall contain specific provisions at least, where relevant, as to the right of data subjects to be informed about the restriction, unless that may be prejudicial to the purpose of the restriction.";"e";"In particular, any legislative measure referred to in paragraph 1 shall contain specific provisions at least, where relevant, as to the right of data subjects to be informed about the restriction by the third party, unless that may be prejudicial to the purpose of the restriction."
"Taking into account the nature, scope, context and purposes of processing as well as the risks of varying likelihood and severity for the rights and freedoms of natural persons, the controller shall implement appropriate technical and organisational measures to ensure and to be able to demonstrate that processing is performed in accordance with this Regulation.";"e";"Taking into account the nature, scope, context and purposes of processing by the processor as well as the risks of varying likelihood and severity for the rights and freedoms of natural persons, the controller shall implement appropriate technical and organisational measures to ensure and to be able to demonstrate that processing by the processor is performed in accordance with this Regulation by the processor. "
"Those measures shall be reviewed and updated where necessary.";"e";"Those measures shall be reviewed by the controller and updated by the controller where necessary."
"Where proportionate in relation to processing activities, the measures referred to in paragraph 1 shall include the implementation of appropriate data protection policies by the controller.";"e";"Where proportionate in relation to processing by the processor activities, the measures referred to in paragraph 1 shall include the implementation of appropriate data protection policies by the controller."
"Adherence to approved codes of conduct as referred to in Article 40 or approved certification mechanisms as referred to in Article 42 may be used as an element by which to demonstrate compliance with the obligations of the controller.";"e";"Adherence to approved codes of conduct as referred to in Article 40 or approved certification mechanisms as referred to in Article 42 may be used by the processor as an element by which to demonstrate compliance with the obligations of the controller."
"Taking into account the state of the art, the cost of implementation and the nature, scope, context and purposes of processing as well as the risks of varying likelihood and severity for rights and freedoms of natural persons posed by the processing, the controller shall, both at the time of the determination of the means for processing and at the time of the processing itself, implement appropriate technical and organisational measures, such as pseudonymisation, which are designed to implement data-protection principles, such as data minimisation, in an effective manner and to integrate the necessary safeguards into the processing in order to meet the requirements of this Regulation and protect the rights of data subjects.";"e";"Taking into account the state of the art, the cost of implementation and the nature, scope, context and purposes of processing by the processor as well as the risks of varying likelihood and severity for rights and freedoms of natural persons posed by the processing by the processor, the controller shall, both at the time of the determination of the means for processing by the processor and at the time of the processing by the processor itself, implement appropriate technical and organisational measures, such as pseudonymisation, which are designed by the controller to implement data-protection principles, such as data minimisation, in an effective manner and to integrate the necessary safeguards into the processing by the processor in order to meet the requirements of this Regulation and protect the rights of data subjects."
"The controller shall implement appropriate technical and organisational measures for ensuring that, by default, only personal data which are necessary for each specific purpose of the processing are processed.";"e";"The controller shall implement appropriate technical and organisational measures for ensuring that, by default, only personal data which are necessary for each specific purpose of the processing by the processor are processed by the processor. "
"That obligation applies to the amount of personal data collected, the extent of their processing, the period of their storage and their accessibility.";"e";"That obligation applies to the amount of personal data collected, the extent of their processing by the processor, the period of their storage and their accessibility. "
"In particular, such measures shall ensure that by default personal data are not made accessible without the individual’s intervention to an indefinite number of natural persons.";"e";"In particular, such measures shall ensure that by default personal data are not made by the processor accessible without the individual’s intervention to an indefinite number of natural persons."
"An approved certification mechanism pursuant to Article 42 may be used as an element to demonstrate compliance with the requirements set out in paragraphs 1 and 2 of this Article.";"e";"An approved certification mechanism pursuant to Article 42 may be used as an element by the processor to demonstrate compliance with the requirements set out in paragraphs 1 and 2 of this Article by the processor."
"Where two or more controllers jointly determine the purposes and means of processing, they shall be joint controllers.";"e";"Where two or more controllers jointly determine the purposes and means of processing by the processor, they shall be joint controllers. "
"They shall in a transparent manner determine their respective responsibilities for compliance with the obligations under this Regulation, in particular as regards the exercising of the rights of the data subject and their respective duties to provide the information referred to in Articles 13 and 14, by means of an arrangement between them unless, and in so far as, the respective responsibilities of the controllers are determined by Union or Member State law to which the controllers are subject.";"e";"They shall in a transparent manner determine their respective responsibilities for compliance with the obligations under this Regulation, in particular as regards the exercising of the rights of the data subject and their respective duties to provide the information referred to in Articles 13 and 14, by means of an arrangement between them unless, and in so far as, the respective responsibilities of the controllers are determined by Union or Member State law to which the controllers are subject. "
"The arrangement may designate a contact point for data subjects.";"e";"The arrangement may designate a contact point for data subjects."
"The arrangement referred to in paragraph 1 shall duly reflect the respective roles and relationships of the joint controllers vis-à-vis the data subjects.";"e";"The arrangement referred to in paragraph 1 shall duly reflect the respective roles and relationships of the joint controllers vis-à-vis the data subjects."
"The essence of the arrangement shall be made available to the data subject.";"e";"The essence of the arrangement shall be made by the processor available to the data subject."
"Irrespective of the terms of the arrangement referred to in paragraph 1, the data subject may exercise his or her rights under this Regulation in respect of and against each of the controllers.";"e";"Irrespective of the terms of the arrangement referred to in paragraph 1, the data subject may exercise his or her rights under this Regulation in respect of and against each of the controllers."
"Where Article 3(2) applies, the controller or the processor shall designate in writing a representative in the Union.";"e";"Where Article 3(2) applies, the controller or the processor shall designate in writing by the information society service a representative in the Union."
"The obligation laid down in paragraph 1 of this Article shall not apply to processing which is occasional, does not include, on a large scale, processing of special categories of data as referred to in Article 9(1) or processing of personal data relating to criminal convictions and offences referred to in Article 10, and is unlikely to result in a risk to the rights and freedoms of natural persons, taking into account the nature, context, scope and purposes of the processing.";"e";"The obligation laid down in paragraph 1 of this Article by the processor shall not apply to processing by the processor which is occasional, does not include, on a large scale, processing of special categories of data by the processor as referred to in Article 9(1) or processing by the processor of personal data relating to criminal convictions and offences referred to in Article 10, and is unlikely to result in a risk to the rights and freedoms of natural persons, taking into account the nature, context, scope and purposes of the processing by the processor. "
"The obligation laid down in paragraph 1 of this Article shall not apply to a public authority or body.";"e";"The obligation laid down in paragraph 1 of this Article by the supervisory authority shall not apply to a public authority or body."
"The representative shall be established in one of the Member States where the data subjects, whose personal data are processed in relation to the offering of goods or services to them, or whose behaviour is monitored, are.";"e";"The representative shall be established by the supervisory authority in one of the Member States where the data subjects, whose personal data are processed by the processor in relation to the offering of goods or services to them by the third party, or whose behaviour is monitored by the third party, are."
"The representative shall be mandated by the controller or processor to be addressed in addition to or instead of the controller or the processor by, in particular, supervisory authorities and data subjects, on all issues related to processing, for the purposes of ensuring compliance with this Regulation.";"e";"The representative shall be mandated by the controller or processor to be addressed in addition to or instead of the controller or the processor by, in particular, supervisory authorities and data subjects, on all issues related to processing by the processor, for the purposes of ensuring compliance with this Regulation."
"The designation of a representative by the controller or processor shall be without prejudice to legal actions which could be initiated against the controller or the processor themselves.";"e";"The designation of a representative by the controller or processor shall be without prejudice to legal actions which could be initiated against the controller or the processor themselves by the third party."
"Where processing is to be carried out on behalf of a controller, the controller shall use only processors providing sufficient guarantees to implement appropriate technical and organisational measures in such a manner that processing will meet the requirements of this Regulation and ensure the protection of the rights of the data subject.";"e";"Where processing by the processor is to be carried out on behalf of a controller by the controller, the controller shall use only processors providing sufficient guarantees to implement appropriate technical and organisational measures in such a manner that processing by the processor will meet the requirements of this Regulation and ensure the protection of the rights of the data subject."
"The processor shall not engage another processor without prior specific or general written authorisation of the controller.";"e";"The processor shall not engage another processor without prior specific or general written authorisation of the controller. "
"In the case of general written authorisation, the processor shall inform the controller of any intended changes concerning the addition or replacement of other processors, thereby giving the controller the opportunity to object to such changes.";"e";"In the case of general written authorisation, the processor shall inform the controller of any intended changes concerning the addition or replacement of other processors, thereby giving the controller the opportunity to object to such changes."
"Processing by a processor shall be governed by a contract or other legal act under Union or Member State law, that is binding on the processor with regard to the controller and that sets out the subject-matter and duration of the processing, the nature and purpose of the processing, the type of personal data and categories of data subjects and the obligations and rights of the controller.";"e";"Processing by a processor shall be governed by a contract or other legal act under Union or Member State law, that is binding on the processor with regard to the controller and that sets out the subject-matter and duration of the processing by the processor, the nature and purpose of the processing by the processor, the type of personal data and categories of data subjects and the obligations and rights of the controller. "
"That contract or other legal act shall stipulate, in particular, that the processor processes the personal data only on documented instructions from the controller, including with regard to transfers of personal data to a third country or an international organisation, unless required to do so by Union or Member State law to which the processor is subject&#59; in such a case, the processor shall inform the controller of that legal requirement before processing, unless that law prohibits such information on important grounds of public interest&#59;.";"e";"That contract or other legal act shall stipulate, in particular, that the processor processes the personal data only on documented instructions from the controller, including with regard to transfers of personal data to a third country or an international organisation, unless required to do so by Union or Member State law to which the processor is subject&#59; in such a case, the processor shall inform the controller of that legal requirement before processing, unless that law prohibits such information on important grounds of public interest&#59;."
"That contract or other legal act shall stipulate, in particular, that the processor ensures that persons authorised to process the personal data have committed themselves to confidentiality or are under an appropriate statutory obligation of confidentiality.";"e";"That contract or other legal act shall stipulate, in particular, that the processor ensures that persons authorised by the third party to process the personal data have committed themselves to confidentiality or are under an appropriate statutory obligation of confidentiality."
"That contract or other legal act shall stipulate, in particular, that the processor takes all measures required pursuant to Article 32.";"e";"That contract or other legal act shall stipulate, in particular, that the processor takes all measures required pursuant to Article 32 by the supervisory authority."
"That contract or other legal act shall stipulate, in particular, that the processor respects the conditions referred to in paragraphs 2 and 4 for engaging another processor.";"e";"That contract or other legal act shall stipulate, in particular, that the processor respects the conditions referred to in paragraphs 2 and 4 for engaging another processor."
"That contract or other legal act shall stipulate, in particular, that the processor taking into account the nature of the processing, assists the controller by appropriate technical and organisational measures, insofar as this is possible, for the fulfilment of the controller’s obligation to respond to requests for exercising the data subject’s rights laid down in Chapter III.";"e";"That contract or other legal act shall stipulate, in particular, that the processor taking into account the nature of the processing by the processor, assists the controller by appropriate technical and organisational measures, insofar as this is possible, for the fulfilment of the controller’s obligation to respond to requests for exercising the data subject’s rights laid down in Chapter III by the controller."
"That contract or other legal act shall stipulate, in particular, that the processor assists the controller in ensuring compliance with the obligations pursuant to Articles 32 to 36 taking into account the nature of processing and the information available to the processor.";"e";"That contract or other legal act shall stipulate, in particular, that the processor assists the controller in ensuring compliance with the obligations pursuant to Articles 32 to 36 taking into account the nature of processing by the processor and the information available to the processor."
"That contract or other legal act shall stipulate, in particular, that the processor at the choice of the controller, deletes or returns all the personal data to the controller after the end of the provision of services relating to processing, and deletes existing copies unless Union or Member State law requires storage of the personal data.";"e";"That contract or other legal act shall stipulate, in particular, that the processor at the choice of the controller, deletes or returns all the personal data to the controller after the end of the provision of services relating to processing by the processor, and deletes existing copies unless Union or Member State law requires storage of the personal data."
"That contract or other legal act shall stipulate, in particular, that the processor makes available to the controller all information necessary to demonstrate compliance with the obligations laid down in this Article and allow for and contribute to audits, including inspections, conducted by the controller or another auditor mandated by the controller.";"e";"That contract or other legal act shall stipulate, in particular, that the processor makes available to the controller all information necessary to demonstrate compliance with the obligations laid down in this Article by the controller and allow for and contribute to audits, including inspections, conducted by the controller or another auditor mandated by the controller."
"With regard to point (h) of the first subparagraph, the processor shall immediately inform the controller if, in its opinion, an instruction infringes this Regulation or other Union or Member State data protection provisions.";"e";"With regard to point (h) of the first subparagraph, the processor shall immediately inform the controller if, in its opinion, an instruction infringes this Regulation or other Union or Member State data protection provisions."
"Where a processor engages another processor for carrying out specific processing activities on behalf of the controller, the same data protection obligations as set out in the contract or other legal act between the controller and the processor as referred to in paragraph 3 shall be imposed on that other processor by way of a contract or other legal act under Union or Member State law, in particular providing sufficient guarantees to implement appropriate technical and organisational measures in such a manner that the processing will meet the requirements of this Regulation.";"e";"Where a processor engages another processor for carrying out specific processing by the processor activities on behalf of the controller, the same data protection obligations as set out by the processor in the contract or other legal act between the controller and the processor as referred to in paragraph 3 shall be imposed by the processor on that other processor by way of a contract or other legal act under Union or Member State law, in particular providing sufficient guarantees to implement appropriate technical and organisational measures in such a manner that the processing by the processor will meet the requirements of this Regulation. "
"Where that other processor fails to fulfil its data protection obligations, the initial processor shall remain fully liable to the controller for the performance of that other processor’s obligations.";"e";"Where that other processor fails to fulfil its data protection obligations, the initial processor shall remain fully liable to the controller for the performance of that other processor’s obligations."
"Adherence of a processor to an approved code of conduct as referred to in Article 40 or an approved certification mechanism as referred to in Article 42 may be used as an element by which to demonstrate sufficient guarantees as referred to in paragraphs 1 and 4 of this Article.";"e";"Adherence of a processor to an approved code of conduct as referred to in Article 40 or an approved certification mechanism as referred to in Article 42 may be used by the processor as an element by which to demonstrate sufficient guarantees as referred to in paragraphs 1 and 4 of this Article."
"Without prejudice to an individual contract between the controller and the processor, the contract or the other legal act referred to in paragraphs 3 and 4 of this Article may be based, in whole or in part, on standard contractual clauses referred to in paragraphs 7 and 8 of this Article, including when they are part of a certification granted to the controller or processor pursuant to Articles 42 and 43.";"e";"Without prejudice to an individual contract between the controller and the processor, the contract or the other legal act referred to in paragraphs 3 and 4 of this Article may be based, in whole or in part, on standard contractual clauses referred to in paragraphs 7 and 8 of this Article, including when they are part of a certification granted by the controller to the controller or processor pursuant to Articles 42 and 43."
"The Commission may lay down standard contractual clauses for the matters referred to in paragraph 3 and 4 of this Article and in accordance with the examination procedure referred to in Article 93(2).";"e";"The Commission may lay down standard contractual clauses for the matters referred to in paragraph 3 and 4 of this Article and in accordance with the examination procedure referred to in Article 93(2)."
"A supervisory authority may adopt standard contractual clauses for the matters referred to in paragraph 3 and 4 of this Article and in accordance with the consistency mechanism referred to in Article 63.";"e";"A supervisory authority may adopt standard contractual clauses for the matters referred to in paragraph 3 and 4 of this Article and in accordance with the consistency mechanism referred to in Article 63."
"The contract or the other legal act referred to in paragraphs 3 and 4 shall be in writing, including in electronic form.";"e";"The contract or the other legal act referred to in paragraphs 3 and 4 shall be in writing by the third party, including in electronic form."
"Without prejudice to Articles 82, 83 and 84, if a processor infringes this Regulation by determining the purposes and means of processing, the processor shall be considered to be a controller in respect of that processing.";"e";"Without prejudice to Articles 82, 83 and 84, if a processor infringes this Regulation by determining the purposes and means of processing by the processor, the processor shall be considered by the supervisory authority to be a controller in respect of that processing by the processor."
"The processor and any person acting under the authority of the controller or of the processor, who has access to personal data, shall not process those data except on instructions from the controller, unless required to do so by Union or Member State law.";"e";"The processor and any person acting under the authority of the controller or of the processor, who has access to personal data, shall not process those data except on instructions from the controller, unless required to do so by Union or Member State law."
"Each controller and, where applicable, the controller’s representative, shall maintain a record of processing activities under its responsibility.";"e";"Each controller and, where applicable, the controller’s representative, shall maintain a record of processing activities under its responsibility."
"That record shall contain the name and contact details of the controller and, where applicable, the joint controller, the controller’s representative and the data protection officer.";"e";"That record shall contain the name and contact details of the controller and, where applicable, the joint controller, the controller’s representative and the data protection officer."
"That record shall contain the purposes of the processing.";"e";"That record shall contain the purposes of the processing by the processor."
"That record shall contain a description of the categories of data subjects and of the categories of personal data.";"e";"That record shall contain a description of the categories of data subjects and of the categories of personal data."
"That record shall contain the categories of recipients to whom the personal data have been or will be disclosed including recipients in third countries or international organisations.";"e";"That record shall contain the categories of recipients to whom the personal data have been or will be disclosed including recipients in third countries or international organisations."
"That record shall contain where applicable, transfers of personal data to a third country or an international organisation, including the identification of that third country or international organisation and, in the case of transfers referred to in the second subparagraph of Article 49(1), the documentation of suitable safeguards.";"e";"That record shall contain where applicable, transfers of personal data to a third country or an international organisation, including the identification of that third country or international organisation and, in the case of transfers referred to in the second subparagraph of Article 49(1), the documentation of suitable safeguards."
"That record shall contain where possible, the envisaged time limits for erasure of the different categories of data.";"e";"That record shall contain where possible, the envisaged time limits for erasure of the different categories of data."
"That record shall contain where possible, a general description of the technical and organisational security measures referred to in Article 32(1).";"e";"That record shall contain where possible, a general description of the technical and organisational security measures referred to in Article 32(1)."
"Each processor and, where applicable, the processor’s representative shall maintain a record of all categories of processing activities carried out on behalf of a controller, containing the name and contact details of the processor or processors and of each controller on behalf of which the processor is acting, and, where applicable, of the controller’s or the processor’s representative, and the data protection officer.";"e";"Each processor and, where applicable, the processor’s representative shall maintain a record of all categories of processing by the processor activities carried out on behalf of a controller, containing the name and contact details of the processor or processors and of each controller on behalf of which the processor is acting, and, where applicable, of the controller’s or the processor’s representative, and the data protection officer."
"Each processor and, where applicable, the processor’s representative shall maintain a record of all categories of processing activities carried out on behalf of a controller, containing the categories of processing carried out on behalf of each controller.";"e";"Each processor and, where applicable, the processor’s representative shall maintain a record of all categories of processing by the processor activities carried out on behalf of a controller by the controller, containing the categories of processing by the processor carried out on behalf of each controller by the processor."
"Each processor and, where applicable, the processor’s representative shall maintain a record of all categories of processing activities carried out on behalf of a controller, containing where applicable, transfers of personal data to a third country or an international organisation, including the identification of that third country or international organisation and, in the case of transfers referred to in the second subparagraph of Article 49(1), the documentation of suitable safeguards.";"e";"Each processor and, where applicable, the processor’s representative shall maintain a record of all categories of processing by the processor activities carried out on behalf of a controller, containing where applicable, transfers of personal data to a third country or an international organisation, including the identification of that third country or international organisation and, in the case of transfers referred to in the second subparagraph of Article 49(1), the documentation of suitable safeguards."
"Each processor and, where applicable, the processor’s representative shall maintain a record of all categories of processing activities carried out on behalf of a controller, containing where possible, a general description of the technical and organisational security measures referred to in Article 32(1).";"e";"Each processor and, where applicable, the processor’s representative shall maintain a record of all categories of processing by the processor activities carried out on behalf of a controller, containing where possible, a general description of the technical and organisational security measures referred to in Article 32(1)."
"The records referred to in paragraphs 1 and 2 shall be in writing, including in electronic form.";"e";"The records referred to in paragraphs 1 and 2 shall be in writing by the third party, including in electronic form."
"The controller or the processor and, where applicable, the controller’s or the processor’s representative, shall make the record available to the supervisory authority on request.";"e";"The controller or the processor and, where applicable, the controller’s or the processor’s representative, shall make the record available to the supervisory authority on request."
"The obligations referred to in paragraphs 1 and 2 shall not apply to an enterprise or an organisation employing fewer than 250 persons unless the processing it carries out is likely to result in a risk to the rights and freedoms of data subjects, the processing is not occasional, or the processing includes special categories of data as referred to in Article 9(1) or personal data relating to criminal convictions and offences referred to in Article 10.";"e";"The obligations referred to in paragraphs 1 and 2 shall not apply to an enterprise or an organisation employing fewer than 250 persons unless the processing by the processor it carries out is likely to result in a risk to the rights and freedoms of data subjects, the processing by the processor is not occasional, or the processing by the processor includes special categories of data as referred to in Article 9(1) or personal data relating to criminal convictions and offences referred to in Article 10."
"The controller and the processor and, where applicable, their representatives, shall cooperate, on request, with the supervisory authority in the performance of its tasks.";"e";"The controller and the processor and, where applicable, their representatives, shall cooperate, on request, with the supervisory authority in the performance of its tasks."
